data	codigo_bdi	codigo_negociacao_papel	tp_mercado	nome_res	especi	prazo_tot	mod_ref	pre_abe	pre_max	pre_min	pre_med	pre_ult	pre_ofc	pre_ofv	tot_neg	qua_tot	vol_tot	pre_exe	ind_opc	dat_venc	fat_cot	pto_exe	cod_isi	dis_mes
2018-01-02	75	IBOVN74	80	IBOVE  FM	IBO	000	R$	656.00	672.00	620.00	654.60	620.00	0.00	1000.00	9	4920	3220650.00	74000.00	0	2018-02-14	1	74000.000000	BRIBOVINDM18	5
2018-01-02	75	IBOVN75	80	IBOVE  FM	IBO	000	R$	888.00	923.00	830.00	921.06	923.00	600.00	0.00	4	2050	1888180.00	75000.00	0	2018-02-14	1	75000.000000	BRIBOVINDM18	5
2018-01-02	75	IBOVN76	80	IBOVE  FM	IBO	000	R$	1108.00	1160.00	1108.00	1154.24	1140.00	0.00	0.00	4	1140	1315840.00	76000.00	0	2018-02-14	1	76000.000000	BRIBOVINDM18	5
2018-01-02	75	IBOVN77	80	IBOVE  FM	IBO	000	R$	1525.00	1525.00	1435.00	1450.75	1450.00	0.00	0.00	4	560	812420.00	77000.00	0	2018-02-14	1	77000.000000	BRIBOVINDM18	5
2018-01-02	75	IBOVN78	80	IBOVE	IBO	000	R$	1899.00	1920.00	1894.00	1904.33	1920.00	0.00	0.00	4	60	114260.00	78000.00	0	2018-02-14	1	78000.000000	BRIBOVINDM18	5
2018-01-02	75	IBOVP13	80	IBOVE  FM	IBO	000	R$	1480.00	1480.00	1474.00	1477.00	1474.00	0.00	0.00	2	60	88620.00	73000.00	0	2018-04-18	1	73000.000000	BRIBOVINDM18	5
2018-01-02	75	IBOVP15	80	IBOVE  FM	IBO	000	R$	1959.00	1959.00	1959.00	1959.00	1959.00	0.00	0.00	1	30	58770.00	75000.00	0	2018-04-18	1	75000.000000	BRIBOVINDM18	5
2018-01-02	75	IBOVP67	80	IBOVE	IBO	000	R$	570.00	570.00	570.00	570.00	570.00	0.00	0.00	1	100	57000.00	67000.00	0	2018-04-18	1	67000.000000	BRIBOVINDM18	5
2018-01-02	75	IBOVP69	80	IBOVE	IBO	000	R$	800.00	800.00	800.00	800.00	800.00	0.00	0.00	1	30	24000.00	69000.00	0	2018-04-18	1	69000.000000	BRIBOVINDM18	5
2018-01-02	75	IBOVP72	80	IBOVE  FM	IBO	000	R$	1270.00	1292.00	1270.00	1276.31	1288.00	0.00	0.00	4	190	242500.00	72000.00	0	2018-04-18	1	72000.000000	BRIBOVINDM18	5
2018-01-02	75	IBOVR24	80	IBOVE	IBO	000	R$	685.00	685.00	685.00	685.00	685.00	0.00	0.00	1	110	75350.00	64000.00	0	2018-06-13	1	64000.000000	BRIBOVINDM18	5
2018-01-02	75	IBOVR71	80	IBOVE	IBO	000	R$	1687.00	1687.00	1687.00	1687.00	1687.00	0.00	0.00	1	20	33740.00	71000.00	0	2018-06-13	1	71000.000000	BRIBOVINDM18	5
2018-01-02	75	IBOVR76	80	IBOVE  FM	IBO	000	R$	3030.00	3030.00	3030.00	3030.00	3030.00	0.00	0.00	1	30	90900.00	76000.00	0	2018-06-13	1	76000.000000	BRIBOVINDM18	5
2018-01-02	75	IBOVR77	80	IBOVE  FM	IBO	000	R$	3381.00	3381.00	3381.00	3381.00	3381.00	0.00	0.00	1	10	33810.00	77000.00	0	2018-06-13	1	77000.000000	BRIBOVINDM18	5
2018-01-02	2	IDNT3	10	IDEIASNET	ON      NM		R$	10.38	10.40	10.18	10.34	10.40	10.18	10.40	29	11700	121066.00	0.00	0	9999-12-31	1	0.000000	BRIDNTACNOR5	113
2018-01-02	96	IDNT3F	20	IDEIASNET	ON      NM		R$	9.93	9.93	9.93	9.93	9.93	9.73	10.35	2	20	198.60	0.00	0	9999-12-31	1	0.000000	BRIDNTACNOR5	113
2018-01-02	2	IDVL4	10	INDUSVAL	PN      N2		R$	1.19	1.19	1.16	1.16	1.16	1.15	1.16	6	3600	4179.00	0.00	0	9999-12-31	1	0.000000	BRIDVLACNPR2	126
2018-01-02	2	IGBR3	10	IGB S/A	ON		R$	1.15	1.15	1.15	1.15	1.15	1.07	1.14	4	600	690.00	0.00	0	9999-12-31	1	0.000000	BRIGBRACNOR7	31
2018-01-02	2	IGTA3	10	IGUATEMI	ON      NM		R$	39.49	40.43	39.47	40.02	40.16	40.00	40.16	7073	1472300	58935693.00	0.00	0	9999-12-31	1	0.000000	BRIGTAACNOR5	119
2018-01-02	96	IGTA3F	20	IGUATEMI	ON      NM		R$	39.59	40.41	39.59	40.10	40.20	39.02	40.20	74	2693	108012.66	0.00	0	9999-12-31	1	0.000000	BRIGTAACNOR5	119
2018-01-02	96	INEP3F	20	INEPAR	ON		R$	2.51	2.51	2.51	2.51	2.51	2.56	3.01	2	50	125.50	0.00	0	9999-12-31	1	0.000000	BRINEPACNOR1	139
2018-01-02	8	INEP4	10	INEPAR	PN		R$	2.84	2.84	2.82	2.82	2.82	2.76	2.84	2	2100	5924.00	0.00	0	9999-12-31	1	0.000000	BRINEPACNPR8	139
2018-01-02	96	INEP4F	20	INEPAR	PN		R$	2.80	2.80	2.80	2.80	2.80	2.73	2.85	1	41	114.80	0.00	0	9999-12-31	1	0.000000	BRINEPACNPR8	139
2018-01-02	2	IRBR3	10	IRBBRASIL RE	ON      NM		R$	33.45	34.13	33.45	33.70	33.71	33.60	33.71	2033	582500	19631694.00	0.00	0	9999-12-31	1	0.000000	BRIRBRACNOR4	101
2018-01-02	96	IRBR3F	20	IRBBRASIL RE	ON      NM		R$	34.12	34.19	33.51	33.82	33.99	33.60	33.99	45	1379	46648.72	0.00	0	9999-12-31	1	0.000000	BRIRBRACNOR4	101
2018-01-02	14	ISUS11	10	IT NOW ISE	CI		R$	28.56	28.58	28.49	28.52	28.52	0.00	0.00	111	1170	33378.10	0.00	0	9999-12-31	1	0.000000	BRISUSCTF003	100
2018-01-02	2	ITLC34	10	INTEL	DRN		R$	152.70	152.70	152.70	152.70	152.70	0.00	0.00	1	500	76350.00	0.00	0	9999-12-31	1	0.000000	BRITLCBDR005	128
2018-01-02	2	ITSA3	10	ITAUSA	ON  EJ  N1		R$	10.62	10.98	10.55	10.81	10.94	10.85	10.94	679	125800	1360574.00	0.00	0	9999-12-31	1	0.000000	BRITSAACNOR0	381
2018-01-02	96	ITSA3F	20	ITAUSA	ON  EJ  N1		R$	10.94	10.98	10.58	10.81	10.97	10.86	10.97	77	2133	23058.19	0.00	0	9999-12-31	1	0.000000	BRITSAACNOR0	381
2018-01-02	2	ITSA4	10	ITAUSA	PN  EJ  N1		R$	10.87	11.03	10.85	10.99	11.03	11.03	11.04	21523	12764500	140346970.00	0.00	0	9999-12-31	1	0.000000	BRITSAACNPR7	381
2018-01-02	96	ITSA4F	20	ITAUSA	PN  EJ  N1		R$	10.84	11.05	10.83	10.97	11.05	11.00	11.05	336	7714	84696.17	0.00	0	9999-12-31	1	0.000000	BRITSAACNPR7	381
2018-01-02	62	ITSA4T	30	ITAUSA	PN  EJ  N1	016	R$	11.04	11.05	11.04	11.04	11.05	0.00	0.00	6	14300	157920.62	0.00	0	9999-12-31	1	0.000000	BRITSAACNPR7	381
2018-01-02	62	ITSA4T	30	ITAUSA	PN  EJ  N1	030	R$	11.07	11.08	11.03	11.05	11.04	0.00	0.00	4	20000	221173.77	0.00	0	9999-12-31	1	0.000000	BRITSAACNPR7	381
2018-01-02	62	ITSA4T	30	ITAUSA	PN  EJ  N1	062	R$	11.14	11.15	11.14	11.14	11.15	0.00	0.00	2	100	1114.36	0.00	0	9999-12-31	1	0.000000	BRITSAACNPR7	381
2018-01-02	78	ITSAA11	70	ITSA    /EJ	PN      N1	000	R$	0.23	0.29	0.23	0.27	0.29	0.27	0.30	168	327200	90505.00	10.85	0	2018-01-15	1	0.000000	BRITSAACNPR7	378
2018-01-02	78	ITSAA13	70	ITSA    /EJ	PN      N1	000	R$	0.01	0.01	0.01	0.01	0.01	0.00	0.00	1	2000	20.00	12.85	0	2018-01-15	1	0.000000	BRITSAACNPR7	379
